0.27763616888180287,0.08830121508463318
0.3092890363112384,0.22599271708987523
0.3444989360499834,0.3023818697867773
0.38747548679413457,0.3634237275258183
0.4315862422349249,0.43981288022272036
0.5459230671297736,0.5159198337195479
0.6260910390765315,0.530941514215785
0.7111203456714792,0.5919616643240522
0.8076974664480212,0.6529818144323185
0.9355546357667955,0.7292841366061209
1.0218660655838543,0.8057167045645732
1.183847647062794,0.9586469633737993
1.3186185314632488,1.0350361160707013
1.5426023938902909,1.172619079922069
1.7696618543760771,1.310245459034988
2.2171881982504904,1.4783276441251
2.5432555723395507,1.5699772612567635
2.860528982275822,1.6310191189958045
3.2808392852167003,1.6766919741462116
3.690403603268185,1.7683850065394244
4.358406310163105,1.7833415641433357
4.853663576399143,1.7831027802048114
6.320257945732594,1.7212143248655485
7.106584185315523,1.6596514839879086
9.071198972233802,1.4445505706393433
8.389806546317358,1.521352168320968
9.903995338343666,1.3524016779998593
11.135352449398322,1.2601876624680495
12.519803365846336,1.1679736469362387
14.077965302754144,1.1217363933856843
15.521543036107229,1.0295657931154247
17.622913212656833,0.9373300699528402
19.818415401827465,0.9370695783835412
23.405761545502518,0.9520261359874524
27.106789783112514,0.967026108852914
30.79162055076272,1.0740230209424366
34.63809641379205,1.1963672279898194
37.10193687101186,1.2881687985369057
39.74699227748369,1.4412727183923328
43.000896317905756,1.6096805179440707
46.076860558518746,1.8547379617620088
48.40883076642359,2.0385364715331553
52.383620953944416,2.298897795047404
55.04096882155676,2.528673066799807
56.69965317204046,2.6665382298512483
57.2850531632617,2.8657491574725804
65.73422911279822,3.1106546478750943
66.4029493526205,3.248563226188086
69.76886262654027,3.4630129106134038
71.88485142490188,3.6775060103002706
73.32737912744652,3.8000672936554025
77.81347814348739,4.075797619758285
80.176454085818,4.305616306772238
85.0560606575954,4.45874193425844
92.94139243480765,4.703755962814828
95.74581232467268,4.856946713193356
98.62745805057997,4.979486288917712
103.59961674120865,5.086656862053434
113.16164489005163,5.17841501733897
120.0082615866768,5.193610358881406
131.03564184535063,5.132112640896091
138.89598244642556,4.948075347186419
147.2167975667823,4.733386878822579
154.50524187981378,4.488068943435341
160.60579267393965,4.319400652314305
168.57606009460338,4.120059478908323
175.2387582533758,3.966716775114372
182.13064732045217,3.7367461346849953
187.4856488341294,3.5834251385218185
196.81199629213876,3.430060727097093
198.6577290429815,3.246131971541296
202.48476602973798,3.0468559210276394
210.47187053126342,2.862862042579518
214.5506284635951,2.7095627540471163
212.35812048666878,2.510351826425784
220.82572606871565,2.4949394085755996
227.3099179877405,2.3262928250853383
231.7236689622408,2.1883191238800217
236.22312318206076,2.050345422674705
245.54105266152908,1.8663515442265846
243.0774092142335,1.7437685532406784
247.80661225780247,1.6211204393624463
250.10245133488468,1.3912149218253953
254.94921472755493,1.2379156332929933
267.60139486524275,1.0385744598870117
272.7974986156637,0.9006007586816951
280.81828500997085,0.7472797625185192
289.09657274714135,0.6246099410095134
306.461376718733,0.4712238219540126
297.4292878255928,0.24140513494006033
303.2273032895553,0.13408260838891373
324.6744113280943,0.0726283056651491
354.5481303801428,0.05710734966108966
394.79197250726975,0.010891803741309936
443.9760449388468,0.010631312172011853
504.1589368751582,-0.020302061682233585
703.0622253786743,-0.06701688310983567
0.007629223079197075,6.670988294160105

